CONYR,RESYR,PCI_2,CRACK_INDX,IRI,AADT,TRUCKS,years_since_repair
1920.0,2016.0,70.0,85.0,99.85,8700.0,1389.0,9.0
1998.0,0.0,65.0,79.0,131.98,9490.0,1711.0,27.0
1920.0,2016.0,74.0,87.0,104.91,10891.0,1011.0,9.0
1990.0,0.0,32.0,43.0,197.29,9866.0,513.0,35.0
1969.0,2016.0,68.0,85.0,126.56,7300.0,453.0,9.0
1956.0,2010.0,69.0,88.0,132.04,14200.0,403.0,15.0
1956.0,2003.0,70.0,80.0,109.04,10467.0,308.0,22.0
1975.0,2003.0,66.0,70.0,115.46,3740.0,501.0,22.0
1975.0,2003.0,69.0,74.0,110.93,4266.0,909.0,22.0
1975.0,2016.0,51.0,45.0,150.12,4815.0,1555.0,9.0
1966.0,2005.0,57.0,68.0,139.09,3214.0,453.0,20.0
1966.0,0.0,29.0,49.0,250.38,6525.0,245.0,59.0
1938.0,2009.0,42.0,66.0,215.29,7100.0,203.0,16.0
1971.0,2020.0,80.0,86.0,88.95,19960.0,405.0,5.0
2019.0,0.0,81.0,100.0,100.54,980.0,205.0,6.0
2018.0,0.0,82.0,97.0,98.36,3071.0,383.0,7.0
1959.0,2017.0,79.0,88.0,95.52,2060.0,401.0,8.0
2000.0,2020.0,94.0,99.0,39.78,5120.0,741.0,5.0
1999.0,0.0,76.0,88.0,107.59,7912.0,873.0,26.0
1999.0,0.0,80.0,96.0,96.8,14010.0,1092.0,26.0
1999.0,0.0,76.0,97.0,112.66,15816.0,1151.0,26.0
1998.0,0.0,76.0,96.0,118.5,15650.0,1176.0,27.0
2021.0,0.0,56.0,66.0,147.66,16675.0,1354.0,4.0
1957.0,2017.0,56.0,66.0,171.66,15400.0,1083.0,8.0
1931.0,2017.0,73.0,66.0,73.84,12200.0,516.0,8.0
1971.0,2017.0,71.0,79.0,109.21,10100.0,350.0,8.0
1971.0,2003.0,72.0,78.0,101.93,10066.0,365.0,22.0
1950.0,2021.0,79.0,96.0,109.74,10730.0,646.0,4.0
1998.0,2016.0,70.0,85.0,130.24,8425.0,860.0,9.0
1998.0,2016.0,72.0,82.0,96.74,8950.0,1533.0,9.0
1998.0,0.0,63.0,78.0,137.47,9780.0,1630.0,27.0
1998.0,2016.0,56.0,69.0,163.06,10100.0,808.0,9.0
1957.0,0.0,0.0,0.0,0.0,7300.0,453.0,68.0
1952.0,2016.0,87.0,96.0,56.89,3597.0,300.0,9.0
1952.0,2016.0,77.0,90.0,100.31,3030.0,300.0,9.0
1952.0,1988.0,66.0,80.0,128.16,2897.0,310.0,37.0
1955.0,2007.0,76.0,81.0,88.21,1943.0,293.0,18.0
1956.0,2007.0,82.0,87.0,79.59,1510.0,262.0,18.0
1956.0,2013.0,91.0,96.0,50.74,1377.0,251.0,12.0
1930.0,2013.0,92.0,97.0,44.84,2194.0,267.0,12.0
1930.0,2013.0,90.0,94.0,49.72,3153.0,345.0,12.0
1985.0,2018.0,89.0,89.0,49.42,3580.0,438.0,7.0
1987.0,2018.0,88.0,88.0,55.92,3617.0,491.0,7.0
1930.0,2011.0,77.0,75.0,80.88,3690.0,597.0,14.0
1927.0,2011.0,76.0,74.0,77.74,3690.0,597.0,14.0
1955.0,2018.0,87.0,82.0,45.99,4495.0,597.0,7.0
1927.0,2011.0,66.0,50.0,72.43,8233.0,597.0,14.0
1927.0,1991.0,56.0,52.0,114.52,8933.0,498.0,34.0
2019.0,0.0,76.0,99.0,132.17,6720.0,350.0,6.0
1927.0,1991.0,66.0,69.0,96.43,11400.0,597.0,34.0
1927.0,1991.0,43.0,42.0,149.62,10950.0,803.0,34.0
1956.0,0.0,21.0,46.0,239.36,11250.0,1008.0,69.0
2008.0,0.0,57.0,63.0,138.64,6000.0,1008.0,17.0
2008.0,0.0,78.0,91.0,105.28,11800.0,663.0,17.0
1951.0,2008.0,69.0,75.0,101.74,24750.0,667.0,17.0
1951.0,2006.0,60.0,64.0,132.4,26100.0,608.0,19.0
1951.0,2018.0,84.0,89.0,70.14,29767.0,701.0,7.0
1932.0,2018.0,82.0,89.0,81.17,15530.0,882.0,7.0
1958.0,2018.0,79.0,86.0,81.55,22700.0,776.0,7.0
1958.0,2018.0,75.0,85.0,92.44,24175.0,908.0,7.0
1958.0,2013.0,77.0,84.0,92.36,9744.0,797.0,12.0
1958.0,2006.0,60.0,44.0,91.58,9840.0,763.0,19.0
1958.0,0.0,54.0,88.0,170.3,4960.0,550.0,67.0
1928.0,2010.0,62.0,71.0,114.7,4435.0,551.0,15.0
1930.0,2010.0,72.0,79.0,86.24,4707.0,345.0,15.0
1928.0,2001.0,46.0,68.0,185.1,5084.0,276.0,24.0
1940.0,2001.0,40.0,58.0,195.26,4552.0,300.0,24.0
1939.0,2001.0,68.0,79.0,128.53,2000.0,136.0,24.0
1930.0,2001.0,75.0,89.0,98.51,2456.0,228.0,24.0
1965.0,2006.0,64.0,74.0,113.17,4640.0,598.0,19.0
1959.0,2001.0,63.0,74.0,138.95,2443.0,418.0,24.0
1937.0,2009.0,68.0,79.0,124.08,5758.0,344.0,16.0
1982.0,2009.0,57.0,63.0,148.48,7550.0,438.0,16.0
1982.0,0.0,28.0,53.0,235.06,7950.0,438.0,43.0
1982.0,0.0,21.0,53.0,320.15,10250.0,486.0,43.0
1972.0,0.0,16.0,41.0,298.42,12050.0,533.0,53.0
1964.0,1984.0,41.0,57.0,218.61,15887.0,576.0,41.0
1937.0,2020.0,81.0,95.0,91.99,18050.0,599.0,5.0
1937.0,2020.0,76.0,88.0,104.97,16516.0,599.0,5.0
1937.0,1964.0,79.0,96.0,107.11,14000.0,599.0,61.0
1931.0,2006.0,39.0,54.0,241.26,6700.0,403.0,19.0
1931.0,2006.0,46.0,57.0,196.84,5007.0,270.0,19.0
1931.0,1984.0,59.0,64.0,145.2,2937.0,254.0,41.0
1931.0,2010.0,74.0,81.0,74.14,1820.0,317.0,15.0
1931.0,2013.0,92.0,97.0,47.03,1728.0,430.0,12.0
1931.0,2014.0,72.0,70.0,94.73,1607.0,410.0,11.0
1931.0,2013.0,92.0,97.0,43.82,1205.0,384.0,12.0
1978.0,2010.0,83.0,81.0,67.69,2113.0,581.0,15.0
1978.0,2010.0,87.0,90.0,65.53,2420.0,579.0,15.0
1935.0,2003.0,49.0,51.0,158.69,4300.0,438.0,22.0
1935.0,2003.0,59.0,76.0,149.49,4266.0,909.0,22.0
1935.0,2003.0,71.0,70.0,89.67,2392.0,951.0,22.0
1963.0,2005.0,56.0,62.0,148.28,3095.0,354.0,20.0
2019.0,0.0,67.0,91.0,161.01,5533.0,284.0,6.0
1961.0,0.0,73.0,90.0,120.18,9716.0,765.0,64.0
1960.0,2018.0,74.0,88.0,105.77,12250.0,891.0,7.0
1958.0,2013.0,76.0,84.0,94.07,10178.0,818.0,12.0
1982.0,0.0,19.0,14.0,212.58,7940.0,402.0,43.0
1982.0,0.0,15.0,37.0,322.05,9983.0,470.0,43.0
1972.0,0.0,16.0,41.0,279.93,12050.0,533.0,53.0
1972.0,1984.0,43.0,53.0,209.04,14962.0,523.0,41.0
1964.0,2020.0,67.0,66.0,109.3,16658.0,551.0,5.0
1937.0,0.0,68.0,67.0,94.3,14000.0,599.0,88.0
1971.0,2017.0,70.0,84.0,129.44,7944.0,268.0,8.0
2018.0,0.0,57.0,88.0,155.31,1725.0,264.0,7.0
1936.0,2016.0,81.0,73.0,50.92,2672.0,321.0,9.0
1936.0,2016.0,85.0,79.0,42.56,2880.0,322.0,9.0
1937.0,2016.0,85.0,81.0,45.22,4698.0,326.0,9.0
1937.0,2016.0,86.0,88.0,46.66,5900.0,342.0,9.0
1937.0,1989.0,74.0,91.0,112.56,5900.0,342.0,36.0
1967.0,2007.0,62.0,66.0,129.21,7125.0,347.0,18.0
1932.0,2007.0,47.0,53.0,163.81,8700.0,363.0,18.0
1952.0,1993.0,55.0,50.0,113.98,6829.0,357.0,32.0
1932.0,1961.0,59.0,65.0,143.26,5450.0,384.0,64.0
1932.0,0.0,75.0,87.0,116.46,4037.0,427.0,93.0
1938.0,2000.0,54.0,67.0,146.86,1825.0,318.0,25.0
1938.0,2000.0,61.0,70.0,121.89,1260.0,294.0,25.0
1938.0,2000.0,65.0,65.0,106.77,970.0,270.0,25.0
1937.0,2000.0,65.0,66.0,108.95,605.0,257.0,25.0
1938.0,1999.0,62.0,51.0,106.58,1015.0,174.0,26.0
1938.0,1999.0,64.0,66.0,114.73,2050.0,299.0,26.0
1938.0,2009.0,85.0,96.0,92.16,2460.0,341.0,16.0
1975.0,2009.0,87.0,95.0,81.56,2460.0,341.0,16.0
1931.0,2009.0,91.0,97.0,60.69,2460.0,341.0,16.0
1975.0,2009.0,86.0,96.0,85.79,2620.0,362.0,16.0
1931.0,2009.0,87.0,89.0,66.99,3183.0,383.0,16.0
1975.0,2009.0,83.0,93.0,94.89,3710.0,589.0,16.0
1930.0,1997.0,36.0,62.0,277.01,1990.0,228.0,28.0
1941.0,2011.0,87.0,96.0,60.39,2065.0,263.0,14.0
1971.0,1994.0,48.0,55.0,155.84,1873.0,318.0,31.0
1971.0,1999.0,54.0,68.0,166.61,1060.0,221.0,26.0
1946.0,2011.0,51.0,43.0,122.12,3400.0,421.0,14.0
1946.0,2019.0,84.0,88.0,61.37,3510.0,420.0,6.0
1946.0,2019.0,87.0,95.0,65.5,3875.0,418.0,6.0
1946.0,2019.0,87.0,100.0,73.8,4130.0,418.0,6.0
1981.0,2019.0,83.0,97.0,79.3,4383.0,419.0,6.0
1941.0,2019.0,85.0,95.0,58.01,4340.0,434.0,6.0
1938.0,2019.0,83.0,98.0,76.69,3240.0,461.0,6.0
1938.0,2019.0,86.0,94.0,60.62,3240.0,461.0,6.0
1938.0,2019.0,86.0,93.0,75.82,3435.0,461.0,6.0
1938.0,2019.0,88.0,95.0,59.67,3630.0,461.0,6.0
1973.0,0.0,54.0,63.0,147.89,4615.0,500.0,52.0
1936.0,1991.0,53.0,51.0,117.32,3120.0,421.0,34.0
1937.0,1991.0,54.0,50.0,127.02,2440.0,405.0,34.0
1950.0,1999.0,52.0,51.0,106.46,1590.0,388.0,26.0
1950.0,1999.0,52.0,46.0,99.5,1724.0,388.0,26.0
1931.0,1983.0,70.0,81.0,118.15,2102.0,409.0,42.0
1931.0,2009.0,83.0,96.0,86.36,2560.0,430.0,16.0
1931.0,2008.0,64.0,65.0,116.17,2690.0,461.0,17.0
1972.0,2002.0,61.0,60.0,137.12,3380.0,491.0,23.0
1972.0,2005.0,81.0,90.0,86.99,3852.0,431.0,20.0
1939.0,2014.0,82.0,83.0,68.26,4083.0,436.0,11.0
1931.0,2014.0,76.0,70.0,74.51,3755.0,436.0,11.0
1931.0,2006.0,68.0,70.0,115.15,3930.0,434.0,19.0
1951.0,2006.0,32.0,53.0,250.69,5322.0,448.0,19.0
1972.0,2005.0,81.0,88.0,86.36,4377.0,431.0,20.0
1955.0,1997.0,61.0,55.0,87.79,2205.0,451.0,28.0
1955.0,1997.0,54.0,41.0,76.44,2600.0,451.0,28.0
1955.0,1997.0,45.0,56.0,141.87,2560.0,440.0,28.0
1937.0,2021.0,84.0,100.0,111.08,2777.0,417.0,4.0
1937.0,2021.0,83.0,99.0,107.64,2785.0,417.0,4.0
1937.0,2021.0,96.0,100.0,39.33,2282.0,389.0,4.0
1938.0,2021.0,95.0,99.0,43.27,3173.0,393.0,4.0
1946.0,1994.0,53.0,53.0,120.88,4600.0,412.0,31.0
1946.0,1993.0,51.0,73.0,151.36,5300.0,410.0,32.0
1991.0,0.0,41.0,36.0,152.73,6800.0,461.0,34.0
1994.0,2014.0,69.0,68.0,91.14,8300.0,511.0,11.0
2023.0,0.0,87.0,100.0,101.14,1692.0,516.0,2.0
1994.0,2014.0,64.0,64.0,78.56,4591.0,494.0,11.0
1954.0,2009.0,77.0,82.0,88.24,1870.0,381.0,16.0
1952.0,2009.0,83.0,84.0,70.05,1726.0,335.0,16.0
1969.0,0.0,24.0,56.0,243.18,1802.0,304.0,56.0
1970.0,2016.0,83.0,82.0,68.03,1130.0,306.0,9.0
1928.0,2016.0,86.0,86.0,60.54,1450.0,190.0,9.0
1971.0,2016.0,81.0,83.0,76.0,1360.0,189.0,9.0
1976.0,2010.0,79.0,81.0,96.04,2453.0,576.0,15.0
1977.0,2012.0,81.0,91.0,86.64,1977.0,578.0,13.0
1977.0,2012.0,80.0,92.0,96.37,1490.0,581.0,13.0
1977.0,2010.0,79.0,86.0,93.69,1650.0,0.0,15.0
1974.0,2006.0,45.0,39.0,170.62,2770.0,728.0,19.0
1976.0,2006.0,47.0,25.0,135.7,2377.0,727.0,19.0
1976.0,2006.0,56.0,53.0,132.76,2180.0,726.0,19.0
1947.0,1974.0,66.0,63.0,102.57,1900.0,726.0,51.0
1947.0,1981.0,60.0,56.0,118.05,1990.0,591.0,44.0
1941.0,2021.0,91.0,96.0,54.01,2095.0,427.0,4.0
1938.0,2002.0,65.0,69.0,119.77,1615.0,304.0,23.0
1938.0,2000.0,67.0,84.0,120.82,2358.0,275.0,25.0
1941.0,2000.0,67.0,72.0,111.05,2200.0,274.0,25.0
1941.0,1998.0,57.0,43.0,99.48,2260.0,274.0,27.0
1939.0,1998.0,52.0,51.0,129.3,2748.0,295.0,27.0
1975.0,0.0,53.0,72.0,178.88,3912.0,357.0,50.0
1935.0,1997.0,46.0,62.0,136.5,1940.0,367.0,28.0
1933.0,1997.0,57.0,65.0,100.72,1898.0,368.0,28.0
1979.0,1998.0,53.0,75.0,185.81,2453.0,371.0,27.0
1979.0,2015.0,51.0,76.0,191.4,2440.0,371.0,10.0
1979.0,2015.0,53.0,79.0,184.48,2145.0,371.0,10.0
1938.0,2015.0,82.0,90.0,59.44,1630.0,368.0,10.0
1936.0,2015.0,82.0,87.0,64.34,1660.0,367.0,10.0
1936.0,2006.0,56.0,76.0,184.78,2893.0,435.0,19.0
1974.0,2006.0,67.0,59.0,82.98,3723.0,469.0,19.0
1955.0,2006.0,53.0,64.0,165.93,4870.0,471.0,19.0
1972.0,2006.0,64.0,60.0,115.78,5913.0,472.0,19.0
1973.0,2014.0,84.0,79.0,53.36,3944.0,449.0,11.0
1975.0,2014.0,89.0,92.0,51.76,3020.0,416.0,11.0
1975.0,2015.0,91.0,93.0,43.09,3480.0,416.0,10.0
1975.0,2015.0,94.0,98.0,34.1,3960.0,417.0,10.0
1975.0,2017.0,86.0,100.0,87.03,3960.0,417.0,8.0
2017.0,0.0,66.0,68.0,104.36,5696.0,537.0,8.0
1968.0,1999.0,43.0,45.0,150.66,9700.0,932.0,26.0
1970.0,1999.0,61.0,55.0,101.18,8350.0,801.0,26.0
1970.0,2001.0,65.0,71.0,114.23,3925.0,701.0,24.0
1968.0,2002.0,63.0,65.0,109.07,3043.0,670.0,23.0
1969.0,2019.0,90.0,93.0,57.0,5696.0,341.0,6.0
1987.0,2019.0,83.0,94.0,98.61,5040.0,266.0,6.0
1980.0,0.0,47.0,70.0,203.78,3272.0,227.0,45.0
1980.0,2020.0,97.0,100.0,29.92,2220.0,226.0,5.0
1931.0,2020.0,97.0,100.0,30.52,2037.0,226.0,5.0
1980.0,2020.0,97.0,100.0,28.63,1770.0,226.0,5.0
1931.0,2020.0,97.0,99.0,32.13,1650.0,226.0,5.0
1980.0,2020.0,96.0,100.0,26.39,1777.0,226.0,5.0
1931.0,2020.0,94.0,94.0,34.96,2527.0,227.0,5.0
1980.0,0.0,58.0,37.0,127.42,2840.0,228.0,45.0
1932.0,1980.0,35.0,36.0,193.09,2785.0,244.0,45.0
1995.0,0.0,51.0,62.0,169.0,3854.0,256.0,30.0
1995.0,0.0,68.0,77.0,134.05,3410.0,256.0,30.0
1940.0,2012.0,63.0,57.0,91.48,3013.0,348.0,13.0
1955.0,2006.0,67.0,75.0,125.41,2405.0,415.0,19.0
1955.0,2006.0,70.0,77.0,106.69,2293.0,422.0,19.0
1947.0,2012.0,73.0,71.0,83.05,5253.0,612.0,13.0
1947.0,2020.0,88.0,92.0,65.77,8600.0,440.0,5.0
1983.0,2020.0,71.0,74.0,119.7,6335.0,440.0,5.0
1942.0,2001.0,54.0,28.0,91.86,3490.0,440.0,24.0
1965.0,2001.0,59.0,50.0,115.76,3190.0,440.0,24.0
1971.0,2016.0,86.0,89.0,70.07,945.0,179.0,9.0
1936.0,2001.0,73.0,81.0,103.37,600.0,169.0,24.0
1933.0,2017.0,94.0,96.0,44.77,717.0,172.0,8.0
1941.0,2000.0,39.0,42.0,199.74,935.0,265.0,25.0
1946.0,2000.0,37.0,40.0,202.75,1075.0,265.0,25.0
1946.0,2000.0,56.0,54.0,138.21,1003.0,265.0,25.0
1941.0,2000.0,56.0,57.0,134.17,860.0,264.0,25.0
1938.0,2000.0,50.0,50.0,147.35,927.0,264.0,25.0
1976.0,0.0,53.0,81.0,220.71,700.0,264.0,49.0
2023.0,0.0,87.0,100.0,101.14,1506.0,511.0,2.0
1964.0,2012.0,71.0,76.0,103.2,4025.0,744.0,13.0
1954.0,2022.0,91.0,100.0,82.39,5725.0,397.0,3.0
1954.0,2022.0,91.0,100.0,82.39,8405.0,496.0,3.0
1964.0,1975.0,0.0,0.0,0.0,10960.0,516.0,50.0
2014.0,0.0,62.0,90.0,166.69,10575.0,552.0,11.0
1959.0,0.0,82.0,97.0,95.74,7337.0,382.0,66.0
1957.0,2020.0,92.0,100.0,65.14,5290.0,384.0,5.0
1957.0,2004.0,46.0,34.0,117.22,1940.0,302.0,21.0
1957.0,2004.0,47.0,35.0,111.75,1593.0,302.0,21.0
1957.0,2004.0,66.0,77.0,126.71,1590.0,302.0,21.0
1967.0,2021.0,78.0,88.0,100.66,2197.0,290.0,4.0
1955.0,2021.0,70.0,85.0,121.31,1268.0,290.0,4.0
1955.0,2021.0,67.0,82.0,129.34,2073.0,289.0,4.0
1954.0,0.0,26.0,45.0,208.91,4266.0,405.0,71.0
1954.0,2022.0,91.0,100.0,82.39,8115.0,499.0,3.0
1964.0,1975.0,0.0,0.0,0.0,10575.0,544.0,50.0
1964.0,1975.0,68.0,80.0,128.76,11900.0,559.0,50.0
1930.0,2016.0,87.0,89.0,58.1,5633.0,1408.0,9.0
1974.0,2016.0,82.0,88.0,78.03,4000.0,1030.0,9.0
2020.0,0.0,90.0,99.0,63.36,3650.0,651.0,5.0
1974.0,2011.0,81.0,86.0,84.09,3383.0,652.0,14.0
1976.0,0.0,77.0,82.0,78.37,5375.0,652.0,49.0
1976.0,2008.0,66.0,64.0,97.47,4770.0,652.0,17.0
1970.0,2008.0,73.0,83.0,105.31,6586.0,890.0,17.0
1971.0,2008.0,59.0,71.0,140.79,6336.0,591.0,17.0
1928.0,2020.0,82.0,90.0,83.35,7000.0,341.0,5.0
1931.0,2020.0,70.0,89.0,147.02,8500.0,396.0,5.0
1931.0,2020.0,80.0,85.0,93.84,7780.0,414.0,5.0
1964.0,2020.0,80.0,87.0,95.19,5360.0,379.0,5.0
1964.0,2008.0,58.0,42.0,88.47,3140.0,272.0,17.0
1964.0,2017.0,41.0,49.0,181.04,3140.0,272.0,8.0
1931.0,2017.0,39.0,61.0,207.74,3140.0,272.0,8.0
1931.0,2017.0,33.0,48.0,205.67,2863.0,272.0,8.0
1931.0,2017.0,21.0,33.0,219.94,2310.0,272.0,8.0
1931.0,2017.0,16.0,29.0,249.4,2310.0,272.0,8.0
1931.0,2017.0,44.0,62.0,188.1,2310.0,272.0,8.0
2013.0,0.0,73.0,91.0,134.48,2660.0,461.0,12.0
1978.0,2022.0,91.0,100.0,82.39,2695.0,459.0,3.0
1978.0,2010.0,76.0,86.0,103.72,2730.0,456.0,15.0
1978.0,2017.0,85.0,89.0,77.42,2730.0,456.0,8.0
1978.0,2022.0,93.0,100.0,70.05,2730.0,456.0,3.0
1978.0,2022.0,93.0,100.0,70.05,3080.0,549.0,3.0
1983.0,0.0,25.0,42.0,205.93,3659.0,672.0,42.0
1930.0,1999.0,62.0,64.0,100.89,4137.0,565.0,26.0
1930.0,1999.0,67.0,77.0,110.88,2230.0,346.0,26.0
1966.0,2011.0,69.0,61.0,97.54,7873.0,932.0,14.0
1974.0,2016.0,84.0,89.0,75.95,6510.0,1405.0,9.0
1974.0,2016.0,83.0,90.0,79.28,4083.0,1146.0,9.0
1974.0,2011.0,80.0,87.0,91.49,3650.0,651.0,14.0
1929.0,2010.0,63.0,50.0,101.32,2900.0,225.0,15.0
1964.0,2010.0,76.0,79.0,90.3,2570.0,225.0,15.0
1964.0,2015.0,82.0,82.0,65.97,2150.0,225.0,10.0
1932.0,2015.0,86.0,90.0,54.59,2150.0,225.0,10.0
1952.0,2015.0,86.0,91.0,54.59,1873.0,225.0,10.0
1948.0,2015.0,85.0,89.0,52.94,1783.0,225.0,10.0
1947.0,2015.0,83.0,88.0,62.92,2283.0,236.0,10.0
1963.0,2015.0,61.0,71.0,150.84,1977.0,250.0,10.0
1947.0,2012.0,83.0,80.0,65.76,1537.0,181.0,13.0
1937.0,2012.0,82.0,75.0,61.76,1620.0,152.0,13.0
1937.0,2012.0,76.0,65.0,66.53,2178.0,112.0,13.0
1937.0,2012.0,78.0,77.0,79.16,2527.0,97.0,13.0
1992.0,2012.0,35.0,55.0,250.25,4427.0,156.0,13.0
1955.0,2019.0,87.0,95.0,67.9,7833.0,423.0,6.0
1968.0,2022.0,91.0,100.0,82.39,2765.0,406.0,3.0
1946.0,2005.0,48.0,51.0,196.28,620.0,103.0,20.0
1937.0,2005.0,53.0,61.0,186.5,510.0,102.0,20.0
1958.0,1968.0,64.0,69.0,148.49,378.0,102.0,57.0
1959.0,0.0,26.0,37.0,218.95,673.0,234.0,66.0
1959.0,0.0,21.0,22.0,197.38,1263.0,497.0,66.0
1958.0,0.0,40.0,46.0,196.32,2345.0,498.0,67.0
1958.0,2001.0,60.0,84.0,171.41,1847.0,498.0,24.0
1938.0,2001.0,65.0,80.0,142.37,1370.0,498.0,24.0
1939.0,2020.0,71.0,84.0,128.81,680.0,166.0,5.0
1940.0,1997.0,62.0,75.0,154.79,660.0,144.0,28.0
1939.0,2002.0,76.0,75.0,71.0,828.0,144.0,23.0
1940.0,1975.0,52.0,67.0,195.48,1385.0,147.0,50.0
1940.0,2002.0,78.0,82.0,94.21,1354.0,152.0,23.0
1942.0,2001.0,56.0,29.0,87.87,3190.0,440.0,24.0
1965.0,2001.0,57.0,40.0,107.92,3540.0,440.0,24.0
1955.0,2001.0,44.0,25.0,132.12,3777.0,440.0,24.0
1955.0,2006.0,69.0,84.0,123.93,3727.0,440.0,19.0
1956.0,0.0,74.0,90.0,119.48,4623.0,479.0,69.0
1971.0,0.0,33.0,68.0,233.71,4366.0,505.0,54.0
1972.0,2005.0,43.0,50.0,184.76,4320.0,512.0,20.0
1965.0,2005.0,46.0,59.0,210.98,3350.0,349.0,20.0
1965.0,0.0,11.0,14.0,222.25,2120.0,291.0,60.0
1989.0,0.0,59.0,87.0,117.34,1880.0,226.0,36.0
1950.0,2015.0,88.0,95.0,56.34,1390.0,226.0,10.0
1950.0,2012.0,76.0,76.0,87.67,1390.0,226.0,13.0
1950.0,2012.0,84.0,86.0,66.73,1390.0,226.0,13.0
1950.0,2012.0,82.0,86.0,74.61,1930.0,381.0,13.0
1950.0,2012.0,83.0,85.0,69.51,2085.0,324.0,13.0
1949.0,2012.0,74.0,66.0,83.34,2444.0,268.0,13.0
1950.0,2012.0,79.0,79.0,81.84,2720.0,268.0,13.0
1941.0,2015.0,82.0,96.0,72.68,3698.0,334.0,10.0
1941.0,2019.0,84.0,90.0,81.45,10167.0,434.0,6.0
1955.0,2019.0,86.0,87.0,63.18,13600.0,423.0,6.0
1955.0,2019.0,89.0,94.0,56.57,7400.0,423.0,6.0
1955.0,2019.0,81.0,90.0,86.8,8350.0,423.0,6.0
1955.0,2019.0,74.0,84.0,125.36,14200.0,423.0,6.0
1985.0,2019.0,22.0,42.0,256.52,12300.0,423.0,6.0
1949.0,2003.0,24.0,49.0,344.53,12800.0,423.0,22.0
1957.0,0.0,15.0,37.0,252.76,8860.0,370.0,68.0
1968.0,0.0,49.0,51.0,145.47,6048.0,389.0,57.0
1995.0,2022.0,93.0,100.0,71.6,4445.0,556.0,3.0
1994.0,2022.0,93.0,100.0,70.05,4147.0,524.0,3.0
1931.0,2020.0,91.0,99.0,58.06,4070.0,507.0,5.0
1932.0,2020.0,92.0,99.0,48.97,3198.0,442.0,5.0
1931.0,2014.0,85.0,94.0,55.12,2324.0,332.0,11.0
1931.0,2007.0,67.0,75.0,111.4,3945.0,392.0,18.0
1931.0,2007.0,50.0,72.0,193.75,4982.0,430.0,18.0
1990.0,0.0,54.0,70.0,164.63,3300.0,547.0,35.0
1931.0,2007.0,71.0,67.0,74.37,3715.0,543.0,18.0
1931.0,2014.0,77.0,90.0,99.89,4280.0,504.0,11.0
1954.0,2013.0,54.0,23.0,81.24,2340.0,338.0,12.0
1954.0,2013.0,47.0,1.0,77.12,2340.0,338.0,12.0
1954.0,2013.0,48.0,3.0,77.82,2340.0,338.0,12.0
1954.0,2013.0,53.0,26.0,95.94,2340.0,338.0,12.0
1929.0,1995.0,68.0,79.0,119.42,3264.0,264.0,30.0
1941.0,2011.0,76.0,74.0,71.14,2147.0,167.0,14.0
1948.0,2011.0,78.0,75.0,63.78,1220.0,142.0,14.0
1953.0,2012.0,82.0,84.0,67.53,1650.0,249.0,13.0
1968.0,2012.0,82.0,86.0,79.92,1618.0,211.0,13.0
1936.0,2012.0,77.0,73.0,78.41,1530.0,181.0,13.0
1921.0,2008.0,63.0,45.0,66.19,3640.0,793.0,17.0
1921.0,2010.0,70.0,57.0,61.38,3447.0,793.0,15.0
1931.0,1996.0,58.0,61.0,108.77,2628.0,793.0,29.0
1931.0,1996.0,51.0,49.0,125.47,3898.0,757.0,29.0
1931.0,2004.0,79.0,88.0,91.28,4557.0,663.0,21.0
1969.0,2010.0,58.0,58.0,129.93,6225.0,638.0,15.0
1951.0,2010.0,61.0,62.0,129.44,12767.0,586.0,15.0
1931.0,2017.0,80.0,78.0,73.96,4807.0,412.0,8.0
1966.0,2017.0,87.0,88.0,56.23,4167.0,507.0,8.0
1985.0,2009.0,67.0,79.0,124.26,2093.0,209.0,16.0
1929.0,2009.0,72.0,73.0,76.56,2490.0,262.0,16.0
1985.0,2009.0,73.0,69.0,68.15,2490.0,262.0,16.0
1985.0,2009.0,71.0,64.0,75.98,2317.0,239.0,16.0
1927.0,2005.0,36.0,40.0,204.35,1710.0,193.0,20.0
1945.0,2009.0,69.0,65.0,99.02,1450.0,193.0,16.0
1946.0,2009.0,79.0,80.0,74.5,1210.0,193.0,16.0
1968.0,2009.0,72.0,71.0,91.83,1210.0,193.0,16.0
1946.0,2009.0,70.0,60.0,80.22,1210.0,193.0,16.0
1963.0,2003.0,59.0,55.0,139.44,1085.0,155.0,22.0
1963.0,1993.0,51.0,60.0,167.54,960.0,116.0,32.0
1961.0,2009.0,80.0,88.0,96.81,998.0,194.0,16.0
1990.0,2009.0,84.0,92.0,79.58,955.0,219.0,16.0
1990.0,0.0,54.0,73.0,185.42,850.0,219.0,35.0
1927.0,2017.0,87.0,96.0,61.55,1390.0,219.0,8.0
1956.0,2005.0,69.0,69.0,101.57,1523.0,198.0,20.0
1948.0,1984.0,69.0,74.0,88.25,1488.0,191.0,41.0
1959.0,2020.0,90.0,96.0,57.57,4907.0,282.0,5.0
1959.0,2020.0,95.0,99.0,37.59,6100.0,392.0,5.0
1930.0,2011.0,80.0,88.0,84.28,6900.0,459.0,14.0
1930.0,2011.0,63.0,72.0,136.57,7300.0,517.0,14.0
1930.0,2011.0,65.0,82.0,121.43,8100.0,538.0,14.0
1930.0,2011.0,87.0,96.0,55.23,5470.0,550.0,14.0
1930.0,2022.0,86.0,94.0,75.39,4333.0,318.0,3.0
